,Label,Message
1142,financial,"Repair ref.no for your car is JC88452721 opened on 2010-09-03 9:34hrs,ETD of your car is 2010-09-04 14:46hrs and est.repair amt is Rs.265 Rgds, Aryan Auto Agency"
1143,financial,"Repair ref.no for your car is JC78711222 opened on 2013-12-28 0:48hrs,ETD of your car is 2013-12-29 2:43hrs and est.repair amt is Rs.2686 Rgds, Maruti Auto Agency"
1144,financial,Bill dated 2013-07-31 for Rs 341 has been generated for your Jio fixedline/broadband relationship no. 66174812. The same will reach you by 2013-08-03. Due date: 2013-08-15.
1145,financial,"Repair ref.no for your car is JC85525835 opened on 2014-03-29 18:26hrs,ETD of your car is 2014-03-30 12:50hrs and est.repair amt is Rs.1309 Rgds, Maha Veer Auto Agency"
1146,financial,"Repair ref.no for your car is JC26278311 opened on 2012-09-08 22:37hrs,ETD of your car is 2012-09-09 20:13hrs and est.repair amt is Rs.872 Rgds, True Value"
1147,financial,Bill dated 2009-11-15 for Rs 823 has been generated for your Vodafone fixedline/broadband relationship no. 41861316. The same will reach you by 2009-11-18. Due date: 2009-11-30.
1148,financial,Bill dated 2012-08-14 for Rs 516 has been generated for your Jio fixedline/broadband relationship no. 65564261. The same will reach you by 2012-08-17. Due date: 2012-08-29.
1149,financial,"Repair ref.no for your car is JC25717525 opened on 2014-11-03 14:13hrs,ETD of your car is 2014-11-04 5:22hrs and est.repair amt is Rs.2365 Rgds, Hyundai Auto Agency"
1150,financial,Bill dated 2015-08-18 for Rs 481 has been generated for your Aircel fixedline/broadband relationship no. 17224256. The same will reach you by 2015-08-21. Due date: 2015-09-02.
1151,financial,Bill dated 2011-05-09 for Rs 879 has been generated for your Jio fixedline/broadband relationship no. 17822322. The same will reach you by 2011-05-12. Due date: 2011-05-24.
1152,financial,"Repair ref.no for your car is JC52128461 opened on 2011-10-12 12:23hrs,ETD of your car is 2011-10-13 8:51hrs and est.repair amt is Rs.2950 Rgds, Hyundai Auto Agency"
1153,financial,Bill dated 2009-09-28 for Rs 785 has been generated for your Reliance fixedline/broadband relationship no. 43624776. The same will reach you by 2009-10-01. Due date: 2009-10-13.
1154,financial,"Repair ref.no for your car is JC83642135 opened on 2013-04-26 17:23hrs,ETD of your car is 2013-04-27 6:20hrs and est.repair amt is Rs.534 Rgds, Aryan Auto Agency"
1155,financial,Bill dated 2011-12-26 for Rs 897 has been generated for your Bsnl fixedline/broadband relationship no. 15582311. The same will reach you by 2011-12-29. Due date: 2012-01-10.
1156,financial,"Repair ref.no for your car is JC17154428 opened on 2012-12-24 9:29hrs,ETD of your car is 2012-12-25 23:25hrs and est.repair amt is Rs.1373 Rgds, Hyundai Auto Agency"
1157,financial,Bill dated 2015-06-09 for Rs 827 has been generated for your Vodafone fixedline/broadband relationship no. 67645177. The same will reach you by 2015-06-12. Due date: 2015-06-24.
1158,financial,Bill dated 2014-07-29 for Rs 1048 has been generated for your Jio fixedline/broadband relationship no. 24137721. The same will reach you by 2014-08-01. Due date: 2014-08-13.
1159,financial,Bill dated 2011-08-11 for Rs 780 has been generated for your Docomo fixedline/broadband relationship no. 37628758. The same will reach you by 2011-08-14. Due date: 2011-08-26.
1160,financial,"Repair ref.no for your car is JC31314114 opened on 2012-05-20 20:28hrs,ETD of your car is 2012-05-21 14:10hrs and est.repair amt is Rs.1732 Rgds, True Value"
1161,financial,"Repair ref.no for your car is JC57573646 opened on 2013-07-13 8:31hrs,ETD of your car is 2013-07-14 9:30hrs and est.repair amt is Rs.1879 Rgds, Lakshmi Auto Agency"
1162,financial,"Repair ref.no for your car is JC52818337 opened on 2012-06-24 13:20hrs,ETD of your car is 2012-06-25 11:24hrs and est.repair amt is Rs.153 Rgds, Maha Veer Auto Agency"
1163,financial,Bill dated 2010-09-09 for Rs 381 has been generated for your Vodafone fixedline/broadband relationship no. 82831144. The same will reach you by 2010-09-12. Due date: 2010-09-24.
1164,financial,Bill dated 2015-05-19 for Rs 1159 has been generated for your Reliance fixedline/broadband relationship no. 32655723. The same will reach you by 2015-05-22. Due date: 2015-06-03.
1165,financial,Bill dated 2014-06-23 for Rs 1096 has been generated for your Vodafone fixedline/broadband relationship no. 18251361. The same will reach you by 2014-06-26. Due date: 2014-07-08.
1166,financial,"Repair ref.no for your car is JC33345478 opened on 2014-11-17 2:58hrs,ETD of your car is 2014-11-18 10:28hrs and est.repair amt is Rs.951 Rgds, True Value"
1167,financial,"Repair ref.no for your car is JC68481428 opened on 2012-09-15 5:25hrs,ETD of your car is 2012-09-16 9:26hrs and est.repair amt is Rs.915 Rgds, Lakshmi Auto Agency"
1168,financial,"Repair ref.no for your car is JC25415865 opened on 2012-12-10 7:13hrs,ETD of your car is 2012-12-11 13:48hrs and est.repair amt is Rs.2151 Rgds, Maruti Auto Agency"
1169,financial,"Repair ref.no for your car is JC36183732 opened on 2012-10-27 17:57hrs,ETD of your car is 2012-10-28 2:57hrs and est.repair amt is Rs.1653 Rgds, Hyundai Auto Agency"
1170,financial,"Repair ref.no for your car is JC76321112 opened on 2009-10-22 6:41hrs,ETD of your car is 2009-10-23 16:39hrs and est.repair amt is Rs.2502 Rgds, True Value"
1171,financial,"Repair ref.no for your car is JC42617614 opened on 2013-05-06 20:53hrs,ETD of your car is 2013-05-07 5:35hrs and est.repair amt is Rs.2245 Rgds, Maha Veer Auto Agency"
1172,financial,"Repair ref.no for your car is JC15236758 opened on 2011-10-05 3:26hrs,ETD of your car is 2011-10-06 10:36hrs and est.repair amt is Rs.2292 Rgds, Sarden Auto Agency"
1173,financial,Bill dated 2014-12-28 for Rs 464 has been generated for your Airtel fixedline/broadband relationship no. 46821785. The same will reach you by 2014-12-31. Due date: 2015-01-12.
1174,financial,"Repair ref.no for your car is JC82725576 opened on 2014-03-07 18:32hrs,ETD of your car is 2014-03-08 3:52hrs and est.repair amt is Rs.1322 Rgds, Maha Veer Auto Agency"
1175,financial,"Repair ref.no for your car is JC21361281 opened on 2011-04-19 11:45hrs,ETD of your car is 2011-04-20 17:27hrs and est.repair amt is Rs.1543 Rgds, Hyundai Auto Agency"
1176,financial,"Repair ref.no for your car is JC26827287 opened on 2015-05-20 7:14hrs,ETD of your car is 2015-05-21 7:44hrs and est.repair amt is Rs.1325 Rgds, Aryan Auto Agency"
1177,financial,Bill dated 2014-10-15 for Rs 187 has been generated for your Airtel fixedline/broadband relationship no. 15417372. The same will reach you by 2014-10-18. Due date: 2014-10-30.
1178,financial,"Repair ref.no for your car is JC37812148 opened on 2014-06-08 12:15hrs,ETD of your car is 2014-06-09 13:16hrs and est.repair amt is Rs.3008 Rgds, Aryan Auto Agency"
1179,financial,Bill dated 2014-06-04 for Rs 509 has been generated for your Reliance fixedline/broadband relationship no. 58887588. The same will reach you by 2014-06-07. Due date: 2014-06-19.
1180,financial,"Repair ref.no for your car is JC63413831 opened on 2015-02-10 15:37hrs,ETD of your car is 2015-02-11 22:37hrs and est.repair amt is Rs.1017 Rgds, Bimal Auto Agency"
1181,financial,Bill dated 2015-01-18 for Rs 843 has been generated for your Bsnl fixedline/broadband relationship no. 54647846. The same will reach you by 2015-01-21. Due date: 2015-02-02.
1182,financial,Bill dated 2012-01-29 for Rs 197 has been generated for your Bsnl fixedline/broadband relationship no. 83227274. The same will reach you by 2012-02-01. Due date: 2012-02-13.
1183,financial,Bill dated 2009-11-08 for Rs 1148 has been generated for your Jio fixedline/broadband relationship no. 51528724. The same will reach you by 2009-11-11. Due date: 2009-11-23.
1184,financial,Bill dated 2013-03-15 for Rs 359 has been generated for your Docomo fixedline/broadband relationship no. 56321288. The same will reach you by 2013-03-18. Due date: 2013-03-30.
1185,financial,"Repair ref.no for your car is JC15623333 opened on 2013-05-09 19:12hrs,ETD of your car is 2013-05-10 5:10hrs and est.repair amt is Rs.609 Rgds, Lakshmi Auto Agency"
1186,financial,"Repair ref.no for your car is JC42615661 opened on 2013-11-17 18:48hrs,ETD of your car is 2013-11-18 16:57hrs and est.repair amt is Rs.1599 Rgds, True Value"
1187,financial,"Repair ref.no for your car is JC17846345 opened on 2011-09-19 8:28hrs,ETD of your car is 2011-09-20 3:53hrs and est.repair amt is Rs.1738 Rgds, Hyundai Auto Agency"
1188,financial,"Repair ref.no for your car is JC62655211 opened on 2010-08-29 18:43hrs,ETD of your car is 2010-08-30 12:48hrs and est.repair amt is Rs.2459 Rgds, Hyundai Auto Agency"
1189,financial,Bill dated 2014-10-15 for Rs 260 has been generated for your Jio fixedline/broadband relationship no. 54543764. The same will reach you by 2014-10-18. Due date: 2014-10-30.
1190,financial,"Repair ref.no for your car is JC14821841 opened on 2011-09-21 10:35hrs,ETD of your car is 2011-09-22 1:35hrs and est.repair amt is Rs.858 Rgds, True Value"
1191,financial,Bill dated 2013-12-26 for Rs 1050 has been generated for your Jio fixedline/broadband relationship no. 31338516. The same will reach you by 2013-12-29. Due date: 2014-01-10.
1192,financial,"Repair ref.no for your car is JC44642625 opened on 2011-09-11 9:53hrs,ETD of your car is 2011-09-12 5:25hrs and est.repair amt is Rs.2637 Rgds, Maha Veer Auto Agency"
1193,financial,"Repair ref.no for your car is JC81846716 opened on 2012-04-01 20:36hrs,ETD of your car is 2012-04-02 10:20hrs and est.repair amt is Rs.772 Rgds, Bimal Auto Agency"
1194,financial,"Repair ref.no for your car is JC77773862 opened on 2010-10-11 12:12hrs,ETD of your car is 2010-10-12 19:17hrs and est.repair amt is Rs.1272 Rgds, Sarden Auto Agency"
1195,financial,Bill dated 2010-11-09 for Rs 434 has been generated for your Docomo fixedline/broadband relationship no. 14628841. The same will reach you by 2010-11-12. Due date: 2010-11-24.
1196,financial,Bill dated 2012-12-12 for Rs 333 has been generated for your Airtel fixedline/broadband relationship no. 23521781. The same will reach you by 2012-12-15. Due date: 2012-12-27.
1197,financial,Bill dated 2012-04-17 for Rs 866 has been generated for your Reliance fixedline/broadband relationship no. 65226443. The same will reach you by 2012-04-20. Due date: 2012-05-02.
1198,financial,"Repair ref.no for your car is JC55736425 opened on 2011-05-03 6:21hrs,ETD of your car is 2011-05-04 11:35hrs and est.repair amt is Rs.101 Rgds, Maha Veer Auto Agency"
1199,financial,Bill dated 2014-05-21 for Rs 945 has been generated for your Aircel fixedline/broadband relationship no. 64733162. The same will reach you by 2014-05-24. Due date: 2014-06-05.
1200,financial,Bill dated 2013-03-20 for Rs 821 has been generated for your Docomo fixedline/broadband relationship no. 14372665. The same will reach you by 2013-03-23. Due date: 2013-04-04.
1201,financial,"Repair ref.no for your car is JC32315436 opened on 2010-04-08 15:20hrs,ETD of your car is 2010-04-09 2:53hrs and est.repair amt is Rs.2894 Rgds, True Value"
1202,financial,Bill dated 2015-01-22 for Rs 781 has been generated for your Reliance fixedline/broadband relationship no. 54561823. The same will reach you by 2015-01-25. Due date: 2015-02-06.
1203,financial,"Repair ref.no for your car is JC17256455 opened on 2014-05-05 16:33hrs,ETD of your car is 2014-05-06 15:23hrs and est.repair amt is Rs.2016 Rgds, Maha Veer Auto Agency"
1204,financial,Bill dated 2010-10-11 for Rs 952 has been generated for your Airtel fixedline/broadband relationship no. 32778486. The same will reach you by 2010-10-14. Due date: 2010-10-26.
1205,financial,Bill dated 2014-10-01 for Rs 931 has been generated for your Docomo fixedline/broadband relationship no. 71631344. The same will reach you by 2014-10-04. Due date: 2014-10-16.
1206,financial,"Repair ref.no for your car is JC44325716 opened on 2014-07-31 6:23hrs,ETD of your car is 2014-08-01 21:29hrs and est.repair amt is Rs.1323 Rgds, True Value"
1207,financial,"Repair ref.no for your car is JC66213714 opened on 2010-07-27 14:31hrs,ETD of your car is 2010-07-28 17:21hrs and est.repair amt is Rs.1276 Rgds, Maha Veer Auto Agency"
1208,financial,"Repair ref.no for your car is JC42873161 opened on 2013-08-23 7:27hrs,ETD of your car is 2013-08-24 3:45hrs and est.repair amt is Rs.2079 Rgds, Aryan Auto Agency"
1209,financial,"Repair ref.no for your car is JC76828313 opened on 2014-09-13 0:12hrs,ETD of your car is 2014-09-14 8:21hrs and est.repair amt is Rs.596 Rgds, True Value"
1210,financial,Bill dated 2012-09-20 for Rs 234 has been generated for your Reliance fixedline/broadband relationship no. 86473747. The same will reach you by 2012-09-23. Due date: 2012-10-05.
1211,financial,Bill dated 2010-08-03 for Rs 774 has been generated for your Docomo fixedline/broadband relationship no. 27416572. The same will reach you by 2010-08-06. Due date: 2010-08-18.
1212,financial,Bill dated 2011-07-18 for Rs 276 has been generated for your Airtel fixedline/broadband relationship no. 51488128. The same will reach you by 2011-07-21. Due date: 2011-08-02.
1213,financial,"Repair ref.no for your car is JC11218565 opened on 2011-06-23 18:40hrs,ETD of your car is 2011-06-24 5:41hrs and est.repair amt is Rs.1747 Rgds, Lakshmi Auto Agency"
1214,financial,Bill dated 2010-09-28 for Rs 507 has been generated for your Bsnl fixedline/broadband relationship no. 18452613. The same will reach you by 2010-10-01. Due date: 2010-10-13.
1215,financial,"Repair ref.no for your car is JC72636544 opened on 2012-08-07 20:40hrs,ETD of your car is 2012-08-08 11:22hrs and est.repair amt is Rs.675 Rgds, Hyundai Auto Agency"
1216,financial,Bill dated 2010-07-12 for Rs 915 has been generated for your Idea fixedline/broadband relationship no. 88765654. The same will reach you by 2010-07-15. Due date: 2010-07-27.
1217,financial,Bill dated 2011-08-18 for Rs 748 has been generated for your Reliance fixedline/broadband relationship no. 18275641. The same will reach you by 2011-08-21. Due date: 2011-09-02.
1218,financial,"Repair ref.no for your car is JC74621887 opened on 2014-02-19 21:25hrs,ETD of your car is 2014-02-20 17:34hrs and est.repair amt is Rs.1914 Rgds, True Value"
1219,financial,Bill dated 2013-04-09 for Rs 528 has been generated for your Bsnl fixedline/broadband relationship no. 48857258. The same will reach you by 2013-04-12. Due date: 2013-04-24.
1220,financial,"Repair ref.no for your car is JC66663463 opened on 2013-04-28 12:28hrs,ETD of your car is 2013-04-29 9:41hrs and est.repair amt is Rs.2490 Rgds, Sarden Auto Agency"
1221,financial,Bill dated 2012-12-14 for Rs 690 has been generated for your Jio fixedline/broadband relationship no. 56656622. The same will reach you by 2012-12-17. Due date: 2012-12-29.
1222,financial,Bill dated 2013-03-21 for Rs 972 has been generated for your Docomo fixedline/broadband relationship no. 48666332. The same will reach you by 2013-03-24. Due date: 2013-04-05.
1223,financial,"Repair ref.no for your car is JC53834837 opened on 2014-03-09 19:43hrs,ETD of your car is 2014-03-10 10:51hrs and est.repair amt is Rs.1504 Rgds, True Value"
1224,financial,Bill dated 2012-04-24 for Rs 832 has been generated for your Airtel fixedline/broadband relationship no. 53314145. The same will reach you by 2012-04-27. Due date: 2012-05-09.
1225,financial,"Repair ref.no for your car is JC38424834 opened on 2012-03-18 22:14hrs,ETD of your car is 2012-03-19 13:20hrs and est.repair amt is Rs.2339 Rgds, Hyundai Auto Agency"
1226,financial,Bill dated 2013-01-24 for Rs 1123 has been generated for your Bsnl fixedline/broadband relationship no. 65568281. The same will reach you by 2013-01-27. Due date: 2013-02-08.
1227,financial,"Repair ref.no for your car is JC34684523 opened on 2010-07-30 9:35hrs,ETD of your car is 2010-07-31 9:35hrs and est.repair amt is Rs.139 Rgds, Sarden Auto Agency"
1228,financial,Bill dated 2015-01-25 for Rs 942 has been generated for your Aircel fixedline/broadband relationship no. 63328524. The same will reach you by 2015-01-28. Due date: 2015-02-09.
1229,financial,"Repair ref.no for your car is JC55718257 opened on 2010-08-06 5:49hrs,ETD of your car is 2010-08-07 3:42hrs and est.repair amt is Rs.2932 Rgds, Bimal Auto Agency"
1230,financial,"Repair ref.no for your car is JC27446527 opened on 2010-11-04 1:58hrs,ETD of your car is 2010-11-05 12:48hrs and est.repair amt is Rs.1264 Rgds, Hyundai Auto Agency"
1231,financial,"Repair ref.no for your car is JC32482156 opened on 2011-01-20 21:29hrs,ETD of your car is 2011-01-21 9:26hrs and est.repair amt is Rs.744 Rgds, Aryan Auto Agency"
1232,financial,Bill dated 2010-04-02 for Rs 781 has been generated for your Jio fixedline/broadband relationship no. 61638545. The same will reach you by 2010-04-05. Due date: 2010-04-17.
1233,financial,Bill dated 2012-09-05 for Rs 906 has been generated for your Airtel fixedline/broadband relationship no. 32635388. The same will reach you by 2012-09-08. Due date: 2012-09-20.
1234,financial,"Repair ref.no for your car is JC42856136 opened on 2013-07-02 16:55hrs,ETD of your car is 2013-07-03 20:45hrs and est.repair amt is Rs.109 Rgds, True Value"
1235,financial,Bill dated 2011-07-07 for Rs 460 has been generated for your Bsnl fixedline/broadband relationship no. 58387667. The same will reach you by 2011-07-10. Due date: 2011-07-22.
1236,financial,"Repair ref.no for your car is JC87547588 opened on 2012-05-22 3:18hrs,ETD of your car is 2012-05-23 3:41hrs and est.repair amt is Rs.2613 Rgds, True Value"
1237,financial,Bill dated 2014-05-15 for Rs 677 has been generated for your Jio fixedline/broadband relationship no. 32636455. The same will reach you by 2014-05-18. Due date: 2014-05-30.
1238,financial,"Repair ref.no for your car is JC87452532 opened on 2013-10-13 14:14hrs,ETD of your car is 2013-10-14 19:41hrs and est.repair amt is Rs.385 Rgds, Maha Veer Auto Agency"
1239,financial,Bill dated 2015-04-14 for Rs 985 has been generated for your Airtel fixedline/broadband relationship no. 42841453. The same will reach you by 2015-04-17. Due date: 2015-04-29.
1240,financial,"Repair ref.no for your car is JC11718415 opened on 2010-05-05 18:27hrs,ETD of your car is 2010-05-06 7:51hrs and est.repair amt is Rs.2401 Rgds, Bimal Auto Agency"
1241,financial,"Repair ref.no for your car is JC81557648 opened on 2013-03-13 8:51hrs,ETD of your car is 2013-03-14 16:11hrs and est.repair amt is Rs.2548 Rgds, Aryan Auto Agency"
1242,financial,Bill dated 2014-04-11 for Rs 359 has been generated for your Reliance fixedline/broadband relationship no. 32616743. The same will reach you by 2014-04-14. Due date: 2014-04-26.
1243,financial,Bill dated 2012-07-23 for Rs 1058 has been generated for your Aircel fixedline/broadband relationship no. 15266787. The same will reach you by 2012-07-26. Due date: 2012-08-07.
1244,financial,Bill dated 2010-11-10 for Rs 95 has been generated for your Airtel fixedline/broadband relationship no. 42384528. The same will reach you by 2010-11-13. Due date: 2010-11-25.
1245,financial,"Repair ref.no for your car is JC13634224 opened on 2012-01-29 18:26hrs,ETD of your car is 2012-01-30 11:39hrs and est.repair amt is Rs.2178 Rgds, Maruti Auto Agency"
1246,financial,"Repair ref.no for your car is JC22325153 opened on 2012-04-17 19:27hrs,ETD of your car is 2012-04-18 3:34hrs and est.repair amt is Rs.2568 Rgds, Maruti Auto Agency"
1247,financial,Bill dated 2010-08-15 for Rs 698 has been generated for your Airtel fixedline/broadband relationship no. 21777531. The same will reach you by 2010-08-18. Due date: 2010-08-30.
1248,financial,"Repair ref.no for your car is JC74718846 opened on 2014-12-01 12:58hrs,ETD of your car is 2014-12-02 14:54hrs and est.repair amt is Rs.272 Rgds, Lakshmi Auto Agency"
1249,financial,Bill dated 2013-07-11 for Rs 1097 has been generated for your Jio fixedline/broadband relationship no. 72232253. The same will reach you by 2013-07-14. Due date: 2013-07-26.
1250,financial,Bill dated 2015-01-27 for Rs 870 has been generated for your Aircel fixedline/broadband relationship no. 21775127. The same will reach you by 2015-01-30. Due date: 2015-02-11.
1251,financial,"Repair ref.no for your car is JC46714784 opened on 2013-09-22 21:17hrs,ETD of your car is 2013-09-23 0:17hrs and est.repair amt is Rs.1868 Rgds, Bimal Auto Agency"
1252,financial,Bill dated 2012-11-02 for Rs 985 has been generated for your Reliance fixedline/broadband relationship no. 15521183. The same will reach you by 2012-11-05. Due date: 2012-11-17.
1253,financial,"Repair ref.no for your car is JC31617436 opened on 2012-09-26 1:50hrs,ETD of your car is 2012-09-27 6:53hrs and est.repair amt is Rs.1409 Rgds, Maha Veer Auto Agency"
1254,financial,Bill dated 2009-11-07 for Rs 567 has been generated for your Docomo fixedline/broadband relationship no. 46287682. The same will reach you by 2009-11-10. Due date: 2009-11-22.
1255,financial,Bill dated 2011-04-26 for Rs 936 has been generated for your Airtel fixedline/broadband relationship no. 12545132. The same will reach you by 2011-04-29. Due date: 2011-05-11.
1256,financial,"Repair ref.no for your car is JC88626127 opened on 2013-05-27 11:40hrs,ETD of your car is 2013-05-28 12:30hrs and est.repair amt is Rs.264 Rgds, Sarden Auto Agency"
1257,financial,Bill dated 2009-12-09 for Rs 154 has been generated for your Vodafone fixedline/broadband relationship no. 76788862. The same will reach you by 2009-12-12. Due date: 2009-12-24.
1258,financial,Bill dated 2010-08-04 for Rs 697 has been generated for your Reliance fixedline/broadband relationship no. 33687314. The same will reach you by 2010-08-07. Due date: 2010-08-19.
1259,financial,Bill dated 2010-09-27 for Rs 298 has been generated for your Jio fixedline/broadband relationship no. 68575567. The same will reach you by 2010-09-30. Due date: 2010-10-12.
1260,financial,"Repair ref.no for your car is JC48222814 opened on 2010-08-11 2:57hrs,ETD of your car is 2010-08-12 8:18hrs and est.repair amt is Rs.2001 Rgds, Hyundai Auto Agency"
1261,financial,Bill dated 2014-02-21 for Rs 890 has been generated for your Airtel fixedline/broadband relationship no. 36272876. The same will reach you by 2014-02-24. Due date: 2014-03-08.
1262,financial,"Repair ref.no for your car is JC65477285 opened on 2013-05-26 11:16hrs,ETD of your car is 2013-05-27 11:44hrs and est.repair amt is Rs.2274 Rgds, Lakshmi Auto Agency"
1263,financial,Bill dated 2015-07-21 for Rs 452 has been generated for your Airtel fixedline/broadband relationship no. 34552171. The same will reach you by 2015-07-24. Due date: 2015-08-05.
1264,financial,Bill dated 2010-12-07 for Rs 105 has been generated for your Aircel fixedline/broadband relationship no. 82581424. The same will reach you by 2010-12-10. Due date: 2010-12-22.
1265,financial,"Repair ref.no for your car is JC27748863 opened on 2012-06-14 1:45hrs,ETD of your car is 2012-06-15 9:12hrs and est.repair amt is Rs.1242 Rgds, Sarden Auto Agency"
1266,financial,Bill dated 2011-08-31 for Rs 815 has been generated for your Aircel fixedline/broadband relationship no. 84786764. The same will reach you by 2011-09-03. Due date: 2011-09-15.
1267,financial,"Repair ref.no for your car is JC56768116 opened on 2010-04-13 18:35hrs,ETD of your car is 2010-04-14 23:31hrs and est.repair amt is Rs.748 Rgds, Maha Veer Auto Agency"
1268,financial,"Repair ref.no for your car is JC31523476 opened on 2014-05-02 23:17hrs,ETD of your car is 2014-05-03 19:49hrs and est.repair amt is Rs.390 Rgds, Aryan Auto Agency"
1269,financial,Bill dated 2011-01-12 for Rs 1103 has been generated for your Airtel fixedline/broadband relationship no. 61623357. The same will reach you by 2011-01-15. Due date: 2011-01-27.
1270,financial,"Repair ref.no for your car is JC33175876 opened on 2015-03-04 17:48hrs,ETD of your car is 2015-03-05 12:53hrs and est.repair amt is Rs.2371 Rgds, Lakshmi Auto Agency"
1271,financial,Bill dated 2013-03-01 for Rs 557 has been generated for your Vodafone fixedline/broadband relationship no. 65758152. The same will reach you by 2013-03-04. Due date: 2013-03-16.
1272,financial,"Repair ref.no for your car is JC42526878 opened on 2014-10-17 7:10hrs,ETD of your car is 2014-10-18 2:41hrs and est.repair amt is Rs.2052 Rgds, Aryan Auto Agency"
1273,financial,Bill dated 2015-02-16 for Rs 340 has been generated for your Idea fixedline/broadband relationship no. 37314147. The same will reach you by 2015-02-19. Due date: 2015-03-03.
1274,financial,Bill dated 2012-12-27 for Rs 104 has been generated for your Airtel fixedline/broadband relationship no. 28276354. The same will reach you by 2012-12-30. Due date: 2013-01-11.
1275,financial,Bill dated 2014-06-18 for Rs 880 has been generated for your Jio fixedline/broadband relationship no. 84277421. The same will reach you by 2014-06-21. Due date: 2014-07-03.
1276,financial,"Repair ref.no for your car is JC64826414 opened on 2015-01-17 4:36hrs,ETD of your car is 2015-01-18 0:13hrs and est.repair amt is Rs.2580 Rgds, Maha Veer Auto Agency"
1277,financial,Bill dated 2014-01-11 for Rs 476 has been generated for your Aircel fixedline/broadband relationship no. 36623418. The same will reach you by 2014-01-14. Due date: 2014-01-26.
1278,financial,"Repair ref.no for your car is JC75713515 opened on 2014-03-12 17:15hrs,ETD of your car is 2014-03-13 17:26hrs and est.repair amt is Rs.2551 Rgds, Lakshmi Auto Agency"
1279,financial,"Repair ref.no for your car is JC31822181 opened on 2014-05-15 3:14hrs,ETD of your car is 2014-05-16 10:56hrs and est.repair amt is Rs.2036 Rgds, Maha Veer Auto Agency"
1280,financial,"Repair ref.no for your car is JC22558153 opened on 2010-05-25 18:24hrs,ETD of your car is 2010-05-26 14:51hrs and est.repair amt is Rs.2492 Rgds, Aryan Auto Agency"
1281,financial,Bill dated 2013-12-09 for Rs 567 has been generated for your Aircel fixedline/broadband relationship no. 38744287. The same will reach you by 2013-12-12. Due date: 2013-12-24.
1282,financial,"Repair ref.no for your car is JC46464748 opened on 2012-12-14 15:17hrs,ETD of your car is 2012-12-15 3:17hrs and est.repair amt is Rs.1052 Rgds, Aryan Auto Agency"
1283,financial,"Repair ref.no for your car is JC74324553 opened on 2011-07-03 0:57hrs,ETD of your car is 2011-07-04 11:18hrs and est.repair amt is Rs.2398 Rgds, Maha Veer Auto Agency"
1284,financial,"Repair ref.no for your car is JC78743431 opened on 2009-10-31 19:43hrs,ETD of your car is 2009-11-01 9:36hrs and est.repair amt is Rs.591 Rgds, Hyundai Auto Agency"
1285,financial,Bill dated 2013-09-02 for Rs 276 has been generated for your Idea fixedline/broadband relationship no. 72131782. The same will reach you by 2013-09-05. Due date: 2013-09-17.
1286,financial,"Repair ref.no for your car is JC53218663 opened on 2010-10-15 3:37hrs,ETD of your car is 2010-10-16 4:50hrs and est.repair amt is Rs.873 Rgds, Maruti Auto Agency"
1287,financial,Bill dated 2010-07-11 for Rs 1055 has been generated for your Docomo fixedline/broadband relationship no. 31214778. The same will reach you by 2010-07-14. Due date: 2010-07-26.
1288,financial,Bill dated 2011-10-26 for Rs 925 has been generated for your Airtel fixedline/broadband relationship no. 76677333. The same will reach you by 2011-10-29. Due date: 2011-11-10.
1289,financial,"Repair ref.no for your car is JC18711228 opened on 2009-12-14 18:26hrs,ETD of your car is 2009-12-15 4:56hrs and est.repair amt is Rs.903 Rgds, Lakshmi Auto Agency"
1290,financial,Bill dated 2012-08-30 for Rs 312 has been generated for your Bsnl fixedline/broadband relationship no. 14118264. The same will reach you by 2012-09-02. Due date: 2012-09-14.
1291,financial,Bill dated 2013-06-10 for Rs 1077 has been generated for your Airtel fixedline/broadband relationship no. 72746654. The same will reach you by 2013-06-13. Due date: 2013-06-25.
1292,financial,Bill dated 2010-07-01 for Rs 968 has been generated for your Reliance fixedline/broadband relationship no. 75628448. The same will reach you by 2010-07-04. Due date: 2010-07-16.
1293,financial,"Repair ref.no for your car is JC83153253 opened on 2013-01-02 12:58hrs,ETD of your car is 2013-01-03 16:15hrs and est.repair amt is Rs.1365 Rgds, Hyundai Auto Agency"
1294,financial,Bill dated 2010-07-09 for Rs 771 has been generated for your Jio fixedline/broadband relationship no. 65875171. The same will reach you by 2010-07-12. Due date: 2010-07-24.
1295,financial,"Repair ref.no for your car is JC11635648 opened on 2011-01-13 3:33hrs,ETD of your car is 2011-01-14 6:58hrs and est.repair amt is Rs.758 Rgds, Lakshmi Auto Agency"
1296,financial,Bill dated 2012-03-06 for Rs 1021 has been generated for your Docomo fixedline/broadband relationship no. 56775586. The same will reach you by 2012-03-09. Due date: 2012-03-21.
1297,financial,Bill dated 2011-01-06 for Rs 133 has been generated for your Vodafone fixedline/broadband relationship no. 51647341. The same will reach you by 2011-01-09. Due date: 2011-01-21.
1298,financial,Bill dated 2010-10-28 for Rs 342 has been generated for your Bsnl fixedline/broadband relationship no. 51136787. The same will reach you by 2010-10-31. Due date: 2010-11-12.
1299,financial,Bill dated 2014-06-20 for Rs 416 has been generated for your Jio fixedline/broadband relationship no. 52566711. The same will reach you by 2014-06-23. Due date: 2014-07-05.
